ZONEID,TIMESTAMP,VAR78,VAR79,VAR134,VAR157,VAR164,VAR165,VAR166,VAR167,VAR169,VAR175,VAR178,VAR228,POWER
1,20121026 16:00,0,0,94246.6875,65.71383667,0,2.158987045,-0.29779464,278.6853027,21349184,15282080,22369808,0,0
1,20121026 17:00,4.20E-05,0,94276.125,70.1967926,0,2.11195755,-0.417939246,277.8364258,21349184,16152622,22369808,0,0
1,20121026 18:00,4.20E-05,0,94310.75,73.41899109,0,2.129104614,-0.26604569,277.161377,21349184,16998576,22369808,0,0
1,20121026 19:00,0.000219345,0,94369.5625,74.53877258,0.001678467,2.205352783,-0.097897291,276.4003906,21349184,17832144,22369808,0,0.000128205
1,20121026 20:00,0.000114441,0,94454.125,75.38484192,0,1.525947571,0.013392866,278.2661133,21517488,18687600,22606000,0,0.018589744
1,20121026 21:00,0,0,94531.9375,65.15414429,0,0.747873068,0.042465448,280.7353516,22438480,19589456,23651344,0,0.219294872
1,20121026 22:00,0,0,94575.4375,55.13710022,0.001678467,-0.193468213,0.021912456,282.4772949,24207584,20510464,25540512,0,0.61525641
1,20121026 23:00,0,0,94612.4375,51.48098755,0,0.093582273,0.114919245,283.9287109,26753344,21442208,28186528,0,0.752820513
1,20121027 00:00,0,0,94654.8125,48.65171814,0,0.111853659,-0.421383858,285.420166,29914848,22395104,31445472,0,0.829294872
1,20121027 01:00,0,0,94629.75,46.90388489,0,0.521748543,-1.323108673,287.3510742,3578642,980644.125,3636723,0,0.846474359
1,20121027 02:00,0,0,94609.5,44.88793945,0,0.460302353,-1.789875031,288.5734863,7331699,1977443,7473508,0,0.822820513
1,20121027 03:00,0,0,94592.5,43.21080017,0,0.293593407,-2.263857841,289.6040039,11016129,2989058,11271278,0,0.756346154
1,20121027 04:00,0,0,94566.9375,42.25428772,0,0.381052971,-2.553449631,290.3496094,14392896,4008443,14792345,0,0.628269231
1,20121027 05:00,0.001106262,0.000294209,94540.75,40.5599823,0.014465332,0.75807476,-2.538499832,290.7900391,17242608,5033102,17819712,0,0.437820513
1,20121027 06:00,0.00011158,0,94576.4375,40.85742188,0,0.838794708,-2.936792374,290.7521973,19393408,6061355,20171296,0,0.211474359
1,20121027 07:00,0.000889778,5.96E-06,94648.625,43.73095703,0.03163147,1.130643845,-2.840596199,289.9973145,20739040,7080878,21718160,0,0.049038462
1,20121027 08:00,0.001645088,8.68E-05,94723.0625,50.12193298,0.087631226,1.112913132,-1.950788498,287.8015137,21265536,8088998,22402672,0,0.02724359
1,20121027 09:00,0.012389183,0.000316858,94824.5,52.90940857,0.169921875,-0.183429718,-1.27997303,285.234375,21291744,9097866,22455552,0,0.004230769
1,20121027 10:00,0.031499863,0.003246665,94970.75,57.375,0.742752075,-3.284725189,0.192481995,284.4755859,21291744,10161717,22455296,0,0
1,20121027 11:00,0.022241592,0.004607916,95090.9375,60.47683716,0.934661865,-3.494505882,0.181270599,283.8737793,21291744,11294945,22455296,0,0
1,20121027 12:00,0.019916534,0.003769398,95146.5,65.74214172,0.815948486,-2.418186188,-0.007868767,282.6525879,21291744,12351678,22455296,0,0
1,20121027 13:00,0.007886887,0.003305435,95197.625,70.60090637,0.742218018,-2.060118675,-0.39624691,281.8847656,21291744,13403229,22455296,0,0
1,20121027 14:00,0.001068115,0.00016284,95192,75.68772888,0.214111328,-1.918674469,-0.425275803,280.7172852,21291744,14393341,22455296,0,0
1,20121027 15:00,0.000179291,0,95166.75,79.24156189,0.014038086,-1.876746178,-0.266219139,279.5876465,21291744,15337646,22455296,0,0
1,20121027 16:00,0.000137329,1.62E-05,95163.0625,82.47088623,0.03553772,-1.831334114,0.142867088,278.8527832,21291744,16274863,22455296,0,0
1,20121027 17:00,0.000267029,6.08E-05,95160.25,85.30990601,0.140045166,-1.764773369,0.724246025,278.0869141,21291744,17207488,22455296,0,0
1,20121027 18:00,0.00044632,1.63E-05,95201.75,86.95901489,0.058837891,-1.570835114,1.179087639,277.5883789,21291744,18138560,22455296,0,0
1,20121027 19:00,0.000423431,0,95244.125,87.64517212,0.014373779,-1.344112396,1.493103981,277.1586914,21291744,19070048,22455296,0,0.000128205
1,20121027 20:00,0.000244141,0,95325.25,85.37858582,0.003646851,-1.006723404,1.572974205,279.1674805,21458416,20002960,22705456,0,0.032371795
1,20121027 21:00,0.000244141,0,95375.8125,77.24095154,0.002655029,-1.260269165,1.001372337,281.3894043,22353712,20976400,23777008,0,0.219679487
1,20121027 22:00,0,0,95409.5,69.38249207,0.018066406,-1.479732513,0.223739624,283.4013672,24067696,21969456,25694832,0,0.601666667
1,20121027 23:00,0,0,95406,63.59156799,0,-1.324567795,-0.464751244,285.1970215,26535616,22984368,28373936,0,0.666538462
1,20121028 00:00,0,0,95398.0625,58.82972717,0.020324707,-1.10313797,-0.895848274,286.8969727,29611376,24032400,31662256,0,0.790064103
1,20121028 01:00,0.000156403,9.99E-05,95322.125,55.39974976,0.049285889,-1.381884575,-1.520526886,288.7231445,3502607,1054948,3670816,0,0.830705128
1,20121028 02:00,0.005840302,0.000288844,95296.375,50.19236755,0.476287842,-1.240570068,-0.981472015,289.9899902,7181810,2129547,7534695,0,0.805448718
1,20121028 03:00,0.027822495,0.000244141,95253,45.25743103,0.72555542,-1.215201378,-0.532405853,290.7856445,10531387,3274615,11138748,0,0.721089744
1,20121028 04:00,0.067718506,0.000321627,95212.3125,42.03186035,0.907623291,-1.147910118,-0.346214294,291.2922363,13016256,4476884,14042191,0,0.628525641
1,20121028 05:00,0.059410095,0.003777504,95154,40.46150208,0.955627441,-0.699401856,-0.279427528,291.3974609,14717781,5694521,16201155,0,0.431858974
1,20121028 06:00,0.044260025,0.002193451,95151.9375,40.19509888,0.849395752,-0.299275398,-0.781477928,291.4064941,15794031,6960285,17724192,0,0.219358974
1,20121028 07:00,0.018262863,0.001364231,95162.875,41.40182495,0.728607178,-1.030585289,-1.32159996,291.2927246,16563766,8253753,18807600,0,0.071282051
1,20121028 08:00,0.002344131,0.001209617,95164.375,49.24687195,0.42074585,-1.260836601,-1.393252373,289.140625,16971184,9352696,19401600,0,0.034871795
1,20121028 09:00,0.000667572,0.001723051,95196.5,53.51594543,0.425369263,-1.883808136,-1.267521858,286.4880371,16999680,10382490,19457504,0,0.003782051
1,20121028 10:00,8.87E-05,0.002475142,95255.0625,57.54164124,0.690338135,-2.168479919,-0.721131325,285.1037598,16999680,11416503,19457536,0,0
1,20121028 11:00,0,0.002551556,95306.125,61.66172791,0.683349609,-2.299871445,-0.165512085,284.1052246,16999680,12439605,19457536,0,0
1,20121028 12:00,0,0.003163338,95318.4375,66.91946411,0.778884888,-2.127833366,0.331288338,283.0478516,16999680,13448168,19457536,0,0
1,20121028 13:00,0,0.004373074,95338.8125,72.91532898,0.830505371,-1.828242302,0.740530014,281.8901367,16999680,14443838,19457536,0,0
1,20121028 14:00,0,0.00409174,95332.125,78.06622314,0.816283226,-1.877941132,1.271644592,280.8149414,16999680,15438484,19457536,0,0
1,20121028 15:00,0,0.003565947,95304,82.18725586,0.827362299,-1.298046112,1.635044098,280.2978516,16999680,16413591,19457536,0,0
1,20121028 16:00,0,0.002904892,95283.5625,86.54582214,0.800852776,-1.007136345,1.814832687,279.5478516,16999680,17387728,19457536,0,0
1,20121028 17:00,0,0.001691781,95272.9375,90.32350159,0.47944361,-0.961415291,1.820222855,279.1760254,16999680,18359872,19457536,0,0
1,20121028 18:00,0,0.000646275,95271.75,92.80183411,0.334115565,-0.993477821,1.813959122,278.7614746,16999680,19318608,19457536,0,0
1,20121028 19:00,0,0.000323269,95268,94.04989624,0.307705045,-1.039481163,1.835985184,278.3334961,16999680,20271248,19457536,0,0.00025641
1,20121028 20:00,0,3.45E-05,95305.1875,91.64099121,0.004321981,-0.767483711,1.587819099,280.5803223,17173056,21233392,19717168,0,0.050512821
1,20121028 21:00,0,0,95331.5,80.00340271,0,-0.665846825,0.877159119,283.5996094,18079328,22242000,20802624,0,0.188782051
1,20121028 22:00,0,0.000199437,95330.6875,67.06874084,0.042081952,-1.024116516,-0.085071564,286.0515137,19803952,23272816,22734656,0,0.498269231
1,20121028 23:00,0,0.000932198,95293,58.73205566,0.232527971,-0.861617088,-0.926877976,288.1000977,22277696,24325856,25424720,0,0.725833333
1,20121029 00:00,0,0.001033799,95252.125,51.32835388,0.231324375,-0.625948906,-1.325155258,289.9367676,25356832,25399200,28722352,0,0.79724359
1,20121029 01:00,0,8.96E-05,95158.5625,46.06112671,0.141586304,-0.178744316,-1.525777817,291.7736816,3512418,1085506,3682192,0,0.820384615
1,20121029 02:00,0,0.000109673,95092.9375,41.07870483,0.091685891,0.141406059,-1.53898716,292.9418945,7210559,2185940,7562630,0,0.785512821
1,20121029 03:00,0,0.00012207,95005.25,38.77412415,0.119394898,0.316778183,-1.567994118,293.6967773,10841604,3293574,11394892,0,0.731089744
1,20121029 04:00,0,0.000121663,94949.4375,37.76365662,0.209192634,0.373920441,-1.563615799,294.15625,14180327,4404490,14952166,0,0.612820513
1,20121029 05:00,0,0.000211476,94877.75,37.61332703,0.307833314,0.353897095,-1.621153831,294.3515625,17024384,5509441,18027040,0,0.432307692
1,20121029 06:00,6.48E-05,0.000187467,94851.1875,37.75076294,0.398836374,0.151633263,-1.769794464,294.223877,19140128,6613085,20385552,0,0.212371795
1,20121029 07:00,0.000179291,0.000789642,94820.0625,38.53530884,0.600304306,-0.078714371,-1.690421104,293.6860352,20433872,7712800,21913664,0,0.06974359
1,20121029 08:00,0.000431061,0.001205444,94833.625,44.5864563,0.87783736,-0.580259323,-1.521341324,291.7885742,20966704,8795396,22622480,0,0.051794872
1,20121029 09:00,0.001571655,0.001235962,94838.5,46.05003357,0.782256544,-1.280503273,-1.640493393,290.5026855,20997216,9843990,22683104,0,0.004935897
1,20121029 10:00,0.003537178,0.003033092,94860.625,49.48768616,0.926681697,-1.441848755,-1.176488876,288.2871094,20997216,10927487,22683152,0,0
1,20121029 11:00,0.002077103,0.008208346,94872.5625,51.55168152,0.94409132,-0.373147011,-0.524484634,288.2875977,20997216,12013156,22683152,0,0
1,20121029 12:00,0.001040459,0.010341644,94879.375,61.29431152,0.905385315,-0.876645088,-0.495369911,284.8781738,20997216,13104982,22683152,0,0
1,20121029 13:00,0.000153542,0.004020147,94906.6875,71.15464783,0.485619545,-1.768275261,-0.724936485,284.3156738,20997216,14178430,22683152,0,0
1,20121029 14:00,0.000178814,0.001739439,94872.0625,75.34440613,0.667692363,-1.975478172,0.053417206,283.2744141,20997216,15233112,22683152,0,0
1,20121029 15:00,0,0.002950668,94829.5625,80.25404358,0.93621254,-1.048299789,0.744317055,283.3525391,20997216,16264584,22683152,0,0
1,20121029 16:00,0,0.009356499,94782.4375,83.70977783,0.989985406,-0.210497856,0.766037941,282.9433594,20997216,17301232,22683152,0,0
1,20121029 17:00,0,0.012781143,94766,85.5852356,0.971618652,0.064696312,0.619972229,282.5180664,20997216,18337152,22683152,0,0
1,20121029 18:00,0,0.009815216,94772.625,86.22956848,0.950012207,-0.01690197,0.593069077,282.0024414,20997216,19372384,22683152,0,0
1,20121029 19:00,0.000244141,0.010207176,94779.25,85.85717773,0.911621094,-0.162982941,0.558540344,281.8217773,20997216,20415408,22683152,0,0.00025641
1,20121029 20:00,0.000203133,0.010388825,94843,86.14395142,0.956982732,-0.177441597,0.418151856,282.7114258,21152912,21493248,22917584,0,0.026217949
1,20121029 21:00,0.000203133,0.013109043,94858.9375,78.49530029,0.939999342,0.080497742,0.083723068,285.7219238,21963776,22588640,23926256,0,0.215128205
1,20121029 22:00,0.000267982,0.01202615,94874.0625,70.49473572,0.910016239,0.519010544,-0.496906281,288.3962402,23445088,23721168,25672768,0,0.567948718
1,20121029 23:00,0.000675201,0.009561885,94851.625,61.49459839,0.894102454,1.079741478,-1.107336998,290.987793,25738816,24862304,28257008,0,0.690576923
1,20121030 00:00,0.010604858,0.009586897,94805.3125,53.11619568,0.85626322,1.85590744,-1.323303223,293.1472168,28565200,26034896,31397248,0,0.7525
1,20121030 01:00,0.07708931,0.008750714,94704.3125,42.34443665,0.781211317,2.922506332,-0.742494583,294.8686523,3226594,1171513,3538591,0,0.805961538
1,20121030 02:00,0.032985687,0.004136212,94616.8125,40.47174072,0.622873902,2.70449543,-1.491578102,295.3686523,6203547,2428937,6881459,0,0.777948718
1,20121030 03:00,0.059907351,0.01476378,94552.5,38.73788452,0.423097253,2.989587784,-1.442790985,295.7495117,8971452,3703225,10127685,0,0.566410256
1,20121030 04:00,0.044483744,0.015018232,94510.6875,37.31187439,0.545499682,3.330500603,-1.194488525,295.8762207,11536418,4933647,13124703,0,0.472628205
1,20121030 05:00,0.038318325,0.013664227,94483.8125,38.1026001,0.491418719,3.799923897,-0.457842827,295.6887207,13736809,6177343,15719721,0,0.299551282
1,20121030 06:00,0.021094814,0.007253744,94479.1875,42.24325562,0.403935432,3.64846611,0.197604179,294.9279785,15246132,7396742,17586272,0,0.076858974
1,20121030 07:00,0.028613731,0.010732587,94486.5625,45.25370789,0.490536928,2.802619934,0.138155937,294.4970703,16498791,8598927,19113168,0,0.059294872
1,20121030 08:00,0.013885498,0.004675865,94535.5,53.18556213,0.626974285,1.888537407,-0.530955315,292.2687988,16932896,9785187,19750960,0,0.028333333
1,20121030 09:00,0.003475189,0.001182556,94592.6875,59.62724304,0.429382324,2.094371796,-0.716002464,290.0705566,16959360,10972351,19810672,0,0.003076923
1,20121030 10:00,0.00301075,0.000206947,94666.6875,64.38679504,0.195709229,2.137235641,-0.380797386,288.3630371,16959360,12120677,19810576,0,0
1,20121030 11:00,0.001225471,4.43E-05,94716.8125,66.99084473,0.045272827,2.132770538,-0.004248619,287.1269531,16959360,13251912,19810576,0,0
1,20121030 12:00,0.000268459,0,94726.375,69.05912781,0.012680054,1.869485855,0.414841652,286.0722656,16959360,14364198,19810576,0,0
1,20121030 13:00,0.000244141,0,94750.1875,71.57858276,0.005325317,1.40767765,1.235294342,285.2519531,16959360,15447714,19810576,0,0
1,20121030 14:00,6.46E-05,0,94723.1875,73.11022949,0,0.514439583,1.595746994,285.0578613,16959360,16519854,19810576,0,0
1,20121030 15:00,8.89E-05,0,94657.5625,73.83113098,0.003646851,0.171056747,1.403688431,284.520752,16959360,17577632,19810576,0,0
1,20121030 16:00,0,0,94632.25,75.49285889,0,0.732230187,1.535928726,283.6650391,16959360,18627664,19810576,0,0
1,20121030 17:00,0,0,94608.0625,79.30270386,0,0.348473549,1.413389206,283.1518555,16959360,19674720,19810576,0,0
1,20121030 18:00,0,0,94611.375,81.87605286,0,0.023785591,1.026255608,282.7446289,16959360,20713488,19810576,0,0
1,20121030 19:00,0,0,94650.125,83.58674622,0,-0.069531441,0.663141251,282.4365234,16959360,21747552,19810576,0,0.000128205
1,20121030 20:00,0,0,94715.8125,83.2767334,0.0052948,0.183791161,0.698467255,283.515625,17149968,22798496,20095328,0,0.028141026
1,20121030 21:00,0,0.000880957,94748.1875,73.52062988,0.613983154,0.011669159,0.229663849,287.3532715,18076544,23890368,21214464,0,0.225064103
1,20121030 22:00,0,0.006208658,94758.9375,63.66729736,0.898010254,0.330233574,-0.395996094,290.8598633,19790800,25010176,23154160,0,0.508974359
1,20121030 23:00,0,0.007633924,94739.4375,53.0316925,0.802230835,1.293457985,-1.011389732,293.8154297,22218592,26161952,25827088,0,0.700128205
1,20121031 00:00,0,0.001295567,94713.375,45.12632751,0.410491943,2.394363403,-1.457232475,295.9604492,25227904,27335968,29103296,0,0.782051282
1,20121031 01:00,0.007598877,0.000864029,94622.4375,47.39868164,0.148773193,3.297754288,-2.042503357,296.4689941,3437786,1183986,3671469,0,0.811794872
1,20121031 02:00,0.051143646,0.003925323,94543,39.35723877,0.791381836,3.875583649,-1.42625618,297.8837891,7117107,2385713,7583009,0,0.777051282
1,20121031 03:00,0.037265778,0.003932953,94477.875,32.73435974,0.326507568,4.173675537,-1.265621185,298.4921875,10265572,3619112,11049442,0,0.644935897
1,20121031 04:00,0.017654419,0.00165425,94438.4375,28.03695679,0.174713433,4.622806549,-0.820633888,298.9230957,13349067,4835445,14472013,0,0.596153846
1,20121031 05:00,0.004816324,0.000388648,94396.125,26.37652588,0.038879395,4.548373222,-0.530142784,298.6081543,15757194,6046710,17246016,0,0.42
1,20121031 06:00,0.005321503,0.000572205,94367.625,26.69876099,0.055629186,4.182044029,-0.31744194,298.2971191,17900544,7233780,19643728,0,0.198717949
1,20121031 07:00,0.005334485,0.00428772,94396.1875,33.55845642,0.99999553,2.675153732,-0.25615406,297.2399902,19242016,8404442,21217776,0,0.084038462
1,20121031 08:00,0.006955147,0.018756866,94400.5625,40.55935669,1.000002861,2.321136475,-0.303314209,293.9272461,19761664,9554005,21900944,0,0.046602564
1,20121031 09:00,0.00280571,0.042114258,94417.9375,43.95471191,1,1.496809006,-0.565710068,294.4433594,19793392,10721517,21961776,0,0.003269231
1,20121031 10:00,0,0.053297054,94427,47.36167908,1.000002861,0.091411591,-0.468647003,293.3081055,19793392,11928689,21961712,0,0
1,20121031 11:00,0,0.064155161,94433.375,49.96398926,0.99999392,-0.272931099,-0.681879997,291.1501465,19793392,13147937,21961712,0,0
1,20121031 12:00,0,0.004023265,94375.6875,53.64085388,0.932691634,-0.147637367,-1.174308777,289.8596191,19793392,14368458,21961712,0,0
1,20121031 13:00,6.48E-05,0.004470825,94348,56.82255554,0.513458252,0.179144859,-1.081833839,289.328125,19793392,15503674,21961712,0,0
1,20121031 14:00,0.000286102,0.000851631,94276.0625,56.82615662,0.498554647,0.429373741,-1.93859005,286.9494629,19793392,16626506,21961712,0,0
1,20121031 15:00,0.000245094,0.00328064,94175.25,54.83636475,0.924011231,0.391378403,-2.2834692,286.4941406,19793392,17725552,21961712,0,0
1,20121031 16:00,0,0.015190125,94102.6875,53.02388,0.975799561,0.421957016,-2.167907715,286.3210449,19793392,18828368,21961712,0,0
1,20121031 17:00,0,0.015041351,94029.875,49.85493469,0.97769165,0.672893524,-2.134087563,286.2243652,19793392,19949088,21961712,0,0
1,20121031 18:00,0,0.029445648,93986.375,46.28175354,0.920668185,1.096624374,-2.387047768,286.6787109,19793392,21061792,21961712,0,0
1,20121031 19:00,0,0.038993835,93947.9375,44.41729736,0.92952323,1.213570595,-2.716583252,287.1987305,19793392,22182032,21961712,0,0.000128205
1,20121031 20:00,0.001174927,0.039537374,93945.625,44.45491028,0.961967468,1.729214668,-3.010559082,289.034668,19931120,23341232,22175968,0,0.028076923
1,20121031 21:00,0.002929688,0.098489702,93937.4375,45.64468384,0.999998689,3.276008606,-3.020730019,291.3151855,20554816,24548608,23006640,0,0.083525641
1,20121031 22:00,0,0.213547647,93892.625,46.46878052,1.000000954,3.521058083,-3.279694557,292.25,21394128,25820832,24261456,0,0.120769231
1,20121031 23:00,0,0.013931934,93747.8125,44.53108215,0.790802419,3.338191986,-4.916208267,293.3857422,22643760,27132048,26074352,0,0.198141026
1,20121101 00:00,0,0.007312801,93682.75,37.6289978,0.929723322,7.323602676,-5.091629028,295.5959473,25445296,28380816,29242464,0,0.274615385
1,20121101 01:00,0,0.002714633,93612.9375,42.59213257,0.276764274,7.074966431,-3.94009304,294.1430664,3097073,1254499,3478851,0,0.299423077
1,20121101 02:00,0.056091309,0.007339504,93644.625,43.77380371,0.839710534,11.0819273,-2.408097267,294.6184082,6759895,2425913,7417636,0,0.432371795
1,20121101 03:00,0.000167847,0.00012207,93659.8125,55.15512085,0,8.856319427,-0.685788155,291.7880859,9250862,3754169,10490432,0,0.256666667
1,20121101 04:00,0.001342773,0,93666.9375,50.62458801,0.024108887,9.499979019,-1.022575378,290.8757324,12635047,4901925,14148729,0,0.204102564
1,20121101 05:00,0.005580902,0.000576019,93677,47.45864868,0.0677948,8.756278992,-0.232935906,289.1821289,15500361,5989990,17267728,0,0.195064103
1,20121101 06:00,0.001041412,0,93725.25,51.37916565,0.005355835,7.914715767,0.620652199,288.3061523,17723120,6990777,19665664,0,0.219551282
1,20121101 07:00,0.000484467,0,93768.1875,37.11047363,0.005050659,6.600510597,0.213513911,289.2558594,19159296,7986873,21279120,0,0.061923077
1,20121101 08:00,0.000270844,0,93862.5625,45.09814453,0,5.325267792,1.334854126,287.7680664,19748976,8975498,22026896,0,0.039679487
1,20121101 09:00,8.39E-05,0,93959.125,49.03250122,0,3.397720337,1.0443964,285.9794922,19788400,9953138,22103168,0,0.004807692
1,20121101 10:00,4.20E-05,0,94037.9375,54.01998901,0.001678467,3.654277802,0.77577889,284.954834,19788400,10929339,22103600,0,0
1,20121101 11:00,0.000198364,0,94079.4375,57.20391846,0,3.62112999,0.830785513,284.0048828,19788400,11889728,22103600,0,0
1,20121101 12:00,0.000190735,0,94095.8125,60.74449158,0,2.692393303,0.738647878,282.8056641,19788400,12835425,22103600,0,0
1,20121101 13:00,0,0,94135.375,64.73857117,0,2.246027946,0.330704808,281.5869141,19788400,13766316,22103600,0,0
1,20121101 14:00,0,0,94148.625,68.53071594,0,2.098571777,-0.048884571,280.5,19788400,14679186,22103600,0,0
1,20121101 15:00,0,0,94145.0625,72.32136536,0,2.135566711,-0.079867363,279.6149902,19788400,15575675,22103600,0,0
1,20121101 16:00,0,0,94150.125,74.60194397,0,1.990855217,0.143956959,278.9023438,19788400,16460009,22103600,0,0
1,20121101 17:00,0,0,94155.375,75.73725891,0,1.808842659,0.516089976,278.0539551,19788400,17336608,22103600,0,0
1,20121101 18:00,6.48E-05,0,94220.0625,74.66265869,0,1.384458542,0.967601121,278.2617188,19788400,18205376,22103600,0,0
1,20121101 19:00,0.000175476,0,94308.9375,72.61819458,0,1.199195862,1.235685349,277.9003906,19788400,19070224,22103600,0,0.00025641
1,20121101 20:00,0.000244141,0,94416.1875,72.73832703,0,0.151306152,0.209436417,279.0136719,20009952,19962464,22407488,0,0.022884615
1,20121101 21:00,0.000244141,0,94481.1875,62.21858215,0,-0.853443146,-0.026739717,281.6164551,21004480,20891792,23544240,0,0.252692308
1,20121101 22:00,0,0,94524.6875,55.03062439,0.000976563,-1.184380531,0.765124381,283.612793,22832896,21837360,25523664,0,0.638333333
1,20121101 23:00,0,0,94547.9375,51.56565857,0,-0.916291237,1.327391624,285.3798828,25421456,22806656,28260864,0,0.776346154
1,20121102 00:00,0,0,94541.1875,48.50712585,0,-0.754477501,1.330533981,287.0473633,28621680,23803936,31606960,0,0.850769231
1,20121102 01:00,0,0,94461.125,45.03469849,0,-0.788071632,0.24659729,288.5192871,3624188,1016200.812,3718350,0,0.843397436
1,20121102 02:00,0,0,94467.75,43.33705139,0,-0.091491699,-0.252387047,289.6396484,7428722,2046838,7631456,0,0.815576923
1,20121102 03:00,0.00138092,0,94436.625,40.57376099,0.044769287,0.150539398,-0.276743889,290.6254883,11181088,3083278,11514010,0,0.734807692
1,20121102 04:00,2.29E-05,0,94401.625,39.1912384,0,0.228603363,-0.472345352,291.4025879,14573632,4139991,15076768,0,0.608846154
1,20121102 05:00,0.009693146,0,94356.8125,37.50534058,0.197525024,0.133766174,-0.863458633,291.8476562,17493424,5192673,18182512,0,0.433141026
1,20121102 06:00,0.012018204,0.000731945,94351.75,37.84921265,0.640441895,-0.158248901,-1.085292816,291.842041,19708528,6248554,20603696,0,0.216987179
1,20121102 07:00,0.04712677,0.002839565,94387.4375,38.44979858,0.817901611,-0.078237534,-1.595485687,291.4797363,21061728,7348760,22156896,0,0.088782051
1,20121102 08:00,0.043014526,0.001027822,94464.375,43.90783691,0.69291687,0.475338936,-1.999018669,289.548584,21483040,8451199,22756688,0,0.030192308
1,20121102 09:00,0.052894592,0.002232552,94563.375,49.89025879,0.610626221,-1.033917427,-0.308628082,287.1201172,21515152,9585471,22828528,0,0.006089744
1,20121102 10:00,0.039844513,0.000866652,94695.25,61.15031433,0.737731934,-4.598120689,1.062926292,285.3928223,21515152,10735580,22828560,0,0
1,20121102 11:00,0.030651093,0.000398517,94789.9375,69.04110718,0.71572876,-4.521761894,0.376278877,284.1479492,21515152,11869762,22828560,0,0
1,20121102 12:00,0.028007507,0.000230432,94784.6875,74.92892456,0.613006592,-3.863547325,-0.07057476,283.7272949,21515152,13005172,22828560,0,0
1,20121102 13:00,0.063346863,1.03E-05,94800,78.29005432,0.623565674,-3.143237114,0.013640404,283.2138672,21515152,14108674,22828560,0,0
1,20121102 14:00,0.065864563,0,94799.625,79.59347534,0.606079102,-2.719970703,0.12295723,282.9255371,21515152,15223501,22828560,0,0
1,20121102 15:00,0.070648193,0,94743.4375,80.03291321,0.632263184,-2.913357735,0.403533936,282.8859863,21515152,16384374,22828560,0,0
1,20121102 16:00,0.068443298,0,94748.5,80.24102783,0.646331787,-3.001408577,0.485023499,282.9506836,21515152,17589280,22828560,0,0
1,20121102 17:00,0.099754334,0,94735.875,81.15583801,0.819509625,-2.890222549,0.296628952,282.7873535,21515152,18779600,22828560,0,0
1,20121102 18:00,0.125511169,0,94786.375,81.65452576,0.923828125,-2.305019379,0.264405251,282.546875,21515152,19949488,22828560,7.89E-05,0
1,20121102 19:00,0.105178833,0.000818253,94844.75,80.72016907,1.000006676,-2.376754761,0.482096672,282.6845703,21515152,21186864,22828560,9.20E-05,0.000192308
1,20121102 20:00,0.047523499,0.007717133,94907.375,79.75267029,1.000000954,-2.770895958,0.693631172,282.8959961,21608032,22419056,23033936,9.48E-05,0.017564103
1,20121102 21:00,0.030578613,0.013700485,94933.375,75.34715271,0.999995351,-3.61343956,-0.017439842,283.7973633,22265712,23579472,23918992,9.55E-05,0.044935897
1,20121102 22:00,0.047599792,0.011394501,94941.8125,67.99407959,0.999997616,-3.38147831,-0.60443306,285.2026367,23479744,24735744,25456144,0.000100434,0.133589744
1,20121102 23:00,0.03730011,0.008106995,94959.125,63.50727844,1.000006676,-2.680548668,-0.885139465,286.2490234,25015456,25989792,27425728,0.000100434,0.266346154
1,20121103 00:00,0.067146301,0.015612464,94956.25,57.97647095,0.999999642,-2.343331337,-1.587091446,287.5219727,27043728,27234512,29961904,0.00010246,0.502692308
1,20121103 01:00,0.088943481,0.069079995,94919.3125,63.5899353,0.999999702,-2.53418541,-1.701114655,286.7421875,1337898,1302051,2168380,0,0.282948718
1,20121103 02:00,0.109176636,0.073188424,94898.4375,61.70825195,1,-2.072541237,-1.625372887,287.5688477,3113476,2628444,4726468,0,0.235128205
1,20121103 03:00,0.100364685,0.063866913,94882,59.98193359,1,-1.893503189,-1.361651421,288.0827637,4892321,3931025,7248346,0,0.298782051
1,20121103 04:00,0.125190735,0.032503948,94822.875,57.31665039,1,-1.95868206,-1.406107903,288.5236816,6447038,5236380,9510114,0,0.334487179
1,20121103 05:00,0.089759827,0.029939525,94785,55.10948181,1,-1.933876038,-1.313008308,288.6572266,7651695,6526247,11373244,0,0.291923077
1,20121103 06:00,0.137649536,0.024581224,94784.75,54.16178894,0.99464494,-1.80963707,-1.041366577,288.9138184,8703940,7816469,12919979,0,0.199679487
1,20121103 07:00,0.089385986,0.036181219,94753.6875,53.50413513,0.992639601,-2.286654472,-0.049427986,288.7092285,9194520,9104754,13796754,0,0.124230769
1,20121103 08:00,0.008766174,0.028003693,94778.0625,56.93156433,0.99830991,-3.17320919,-0.067491531,287.9897461,9405697,10384907,14211914,0,0.066282051
1,20121103 09:00,0.002948761,0.018405914,94818.5625,66.54096985,0.992641091,-3.386842728,-0.658443451,286.2463379,9437825,11526766,14281060,0,0.006538462
1,20121103 10:00,0.001941681,0.005825043,94906.125,74.92529297,0.931274414,-3.059368134,-0.386006355,284.9799805,9437825,12602662,14281362,0,0
1,20121103 11:00,0.001834869,0.001342773,94946.5,80.18563843,0.467834353,-2.807390213,-0.2082901,283.9265137,9437825,13639380,14281362,0,0
1,20121103 12:00,0.004776001,0.000109673,94974.25,86.5506897,0.147596479,-2.407412529,0.052552223,283.003418,9437825,14645938,14281362,0,0
